image_path,label,date,time,location,precipitation,cloud_cover,wind_speed
dataset\sunny\Ca_Mau_2017-12-29.jpg,sunny,2017-12-29,10:00,Ca_Mau,0.1,26.0,7.62
dataset\sunny\Ca_Mau_2018-01-04.jpg,sunny,2018-01-04,10:00,Ca_Mau,0.1,50.0,0.86
dataset\cloudy\Ca_Mau_2013-08-15.jpg,cloudy,2013-08-15,10:00,Ca_Mau,0.0,94.0,2.78
dataset\sunny\Ca_Mau_2018-01-05.jpg,sunny,2018-01-05,10:00,Ca_Mau,0.0,29.0,2.12
dataset\cloudy\Ca_Mau_2013-08-16.jpg,cloudy,2013-08-16,10:00,Ca_Mau,0.0,99.0,4.0
dataset\sunny\Ca_Mau_2018-01-11.jpg,sunny,2018-01-11,10:00,Ca_Mau,0.0,45.0,3.94
dataset\cloudy\Ca_Mau_2013-08-22.jpg,cloudy,2013-08-22,10:00,Ca_Mau,0.2,100.0,5.55
dataset\cloudy\Ca_Mau_2013-08-23.jpg,cloudy,2013-08-23,10:00,Ca_Mau,0.3,99.0,5.31
dataset\cloudy\Ca_Mau_2013-08-24.jpg,cloudy,2013-08-24,10:00,Ca_Mau,0.1,62.0,4.63
dataset\sunny\Ca_Mau_2018-01-13.jpg,sunny,2018-01-13,10:00,Ca_Mau,0.0,55.0,4.2
dataset\sunny\Ca_Mau_2018-01-18.jpg,sunny,2018-01-18,10:00,Ca_Mau,0.0,46.0,2.35
dataset\sunny\Ca_Mau_2018-01-20.jpg,sunny,2018-01-20,10:00,Ca_Mau,0.0,16.0,4.71
dataset\cloudy\Ca_Mau_2013-08-26.jpg,cloudy,2013-08-26,10:00,Ca_Mau,0.0,95.0,3.37
dataset\sunny\Ca_Mau_2018-01-22.jpg,sunny,2018-01-22,10:00,Ca_Mau,0.1,50.0,5.32
dataset\cloudy\Ca_Mau_2013-08-27.jpg,cloudy,2013-08-27,10:00,Ca_Mau,0.1,99.0,5.11
dataset\cloudy\Ca_Mau_2013-08-28.jpg,cloudy,2013-08-28,10:00,Ca_Mau,0.0,98.0,3.38
dataset\cloudy\Ca_Mau_2013-08-29.jpg,cloudy,2013-08-29,10:00,Ca_Mau,0.0,94.0,4.4
dataset\sunny\Ca_Mau_2018-02-03.jpg,sunny,2018-02-03,10:00,Ca_Mau,0.0,46.0,4.48
dataset\cloudy\Ca_Mau_2013-08-31.jpg,cloudy,2013-08-31,10:00,Ca_Mau,0.0,62.0,2.21
dataset\sunny\Ca_Mau_2018-02-04.jpg,sunny,2018-02-04,10:00,Ca_Mau,0.0,2.0,5.93
dataset\sunny\Ca_Mau_2018-02-02.jpg,sunny,2018-02-02,10:00,Ca_Mau,0.0,32.0,7.0
dataset\sunny\Ca_Mau_2018-02-05.jpg,sunny,2018-02-05,10:00,Ca_Mau,0.0,8.0,4.38
dataset\sunny\Ca_Mau_2018-02-07.jpg,sunny,2018-02-07,10:00,Ca_Mau,0.0,17.0,3.54
dataset\cloudy\Ca_Mau_2013-09-02.jpg,cloudy,2013-09-02,10:00,Ca_Mau,0.0,87.0,1.33
dataset\cloudy\Ca_Mau_2013-09-01.jpg,cloudy,2013-09-01,10:00,Ca_Mau,0.0,92.0,1.06
dataset\cloudy\Ca_Mau_2013-09-04.jpg,cloudy,2013-09-04,10:00,Ca_Mau,0.0,95.0,1.7
dataset\sunny\Ca_Mau_2018-02-10.jpg,sunny,2018-02-10,10:00,Ca_Mau,0.0,57.0,2.12
dataset\cloudy\Ca_Mau_2013-09-05.jpg,cloudy,2013-09-05,10:00,Ca_Mau,0.0,96.0,1.97
dataset\sunny\Ca_Mau_2018-02-12.jpg,sunny,2018-02-12,10:00,Ca_Mau,0.2,41.0,4.44
dataset\sunny\Ca_Mau_2018-02-14.jpg,sunny,2018-02-14,10:00,Ca_Mau,0.0,47.0,2.53
dataset\cloudy\Ca_Mau_2013-09-08.jpg,cloudy,2013-09-08,10:00,Ca_Mau,0.0,100.0,0.2
dataset\cloudy\Ca_Mau_2013-09-11.jpg,cloudy,2013-09-11,10:00,Ca_Mau,0.0,100.0,2.33
dataset\cloudy\Ca_Mau_2013-09-10.jpg,cloudy,2013-09-10,10:00,Ca_Mau,0.2,99.0,1.92
dataset\sunny\Ca_Mau_2018-02-18.jpg,sunny,2018-02-18,10:00,Ca_Mau,0.3,39.0,6.04
dataset\cloudy\Ca_Mau_2013-09-07.jpg,cloudy,2013-09-07,10:00,Ca_Mau,1.0,96.0,0.67
dataset\sunny\Ca_Mau_2018-02-19.jpg,sunny,2018-02-19,10:00,Ca_Mau,0.1,28.0,6.77
dataset\sunny\Ca_Mau_2018-02-27.jpg,sunny,2018-02-27,10:00,Ca_Mau,0.0,45.0,4.53
dataset\cloudy\Ca_Mau_2013-09-13.jpg,cloudy,2013-09-13,10:00,Ca_Mau,0.3,86.0,4.19
dataset\sunny\Ca_Mau_2018-03-04.jpg,sunny,2018-03-04,10:00,Ca_Mau,0.0,6.0,1.79
dataset\cloudy\Ca_Mau_2013-09-12.jpg,cloudy,2013-09-12,10:00,Ca_Mau,0.2,97.0,4.27
dataset\sunny\Ca_Mau_2018-03-10.jpg,sunny,2018-03-10,10:00,Ca_Mau,0.0,20.0,7.12
dataset\sunny\Ca_Mau_2018-03-11.jpg,sunny,2018-03-11,10:00,Ca_Mau,0.0,49.0,5.9
dataset\cloudy\Ca_Mau_2013-09-14.jpg,cloudy,2013-09-14,10:00,Ca_Mau,0.1,100.0,3.76
dataset\sunny\Ca_Mau_2018-03-09.jpg,sunny,2018-03-09,10:00,Ca_Mau,0.0,3.0,7.37
dataset\sunny\Ca_Mau_2018-03-16.jpg,sunny,2018-03-16,10:00,Ca_Mau,0.2,40.0,3.57
dataset\cloudy\Ca_Mau_2013-09-16.jpg,cloudy,2013-09-16,10:00,Ca_Mau,0.2,100.0,4.01
dataset\cloudy\Ca_Mau_2013-09-17.jpg,cloudy,2013-09-17,10:00,Ca_Mau,0.0,100.0,4.0
dataset\cloudy\Ca_Mau_2013-09-18.jpg,cloudy,2013-09-18,10:00,Ca_Mau,0.2,100.0,5.61
dataset\sunny\Ca_Mau_2018-03-17.jpg,sunny,2018-03-17,10:00,Ca_Mau,0.1,55.0,4.96
dataset\cloudy\Ca_Mau_2013-09-19.jpg,cloudy,2013-09-19,10:00,Ca_Mau,0.4,100.0,5.73
dataset\cloudy\Ca_Mau_2013-09-20.jpg,cloudy,2013-09-20,10:00,Ca_Mau,0.0,86.0,5.47
dataset\sunny\Ca_Mau_2018-03-18.jpg,sunny,2018-03-18,10:00,Ca_Mau,0.1,39.0,5.43
dataset\sunny\Ca_Mau_2018-03-19.jpg,sunny,2018-03-19,10:00,Ca_Mau,0.1,21.0,3.45
dataset\cloudy\Ca_Mau_2013-09-23.jpg,cloudy,2013-09-23,10:00,Ca_Mau,0.0,96.0,4.05
dataset\cloudy\Ca_Mau_2013-09-24.jpg,cloudy,2013-09-24,10:00,Ca_Mau,1.0,100.0,4.1
dataset\sunny\Ca_Mau_2018-04-03.jpg,sunny,2018-04-03,10:00,Ca_Mau,0.1,37.0,4.65
dataset\sunny\Ca_Mau_2018-03-20.jpg,sunny,2018-03-20,10:00,Ca_Mau,0.0,57.0,2.73
dataset\sunny\Ca_Mau_2018-04-04.jpg,sunny,2018-04-04,10:00,Ca_Mau,0.1,46.0,4.13
dataset\cloudy\Ca_Mau_2013-09-25.jpg,cloudy,2013-09-25,10:00,Ca_Mau,0.2,64.0,4.88
dataset\sunny\Ca_Mau_2018-04-05.jpg,sunny,2018-04-05,10:00,Ca_Mau,0.0,4.0,3.44
dataset\cloudy\Ca_Mau_2013-09-26.jpg,cloudy,2013-09-26,10:00,Ca_Mau,0.0,91.0,4.64
dataset\cloudy\Ca_Mau_2013-09-27.jpg,cloudy,2013-09-27,10:00,Ca_Mau,0.0,99.0,5.46
dataset\sunny\Ca_Mau_2018-04-10.jpg,sunny,2018-04-10,10:00,Ca_Mau,0.0,25.0,6.11
dataset\cloudy\Ca_Mau_2013-09-28.jpg,cloudy,2013-09-28,10:00,Ca_Mau,0.2,92.0,5.63
dataset\cloudy\Ca_Mau_2013-09-29.jpg,cloudy,2013-09-29,10:00,Ca_Mau,0.2,100.0,4.4
dataset\cloudy\Ca_Mau_2013-09-30.jpg,cloudy,2013-09-30,10:00,Ca_Mau,0.0,100.0,6.22
dataset\sunny\Ca_Mau_2018-04-12.jpg,sunny,2018-04-12,10:00,Ca_Mau,0.0,18.0,3.1
dataset\cloudy\Ca_Mau_2013-10-02.jpg,cloudy,2013-10-02,10:00,Ca_Mau,0.3,100.0,3.1
dataset\sunny\Ca_Mau_2018-04-11.jpg,sunny,2018-04-11,10:00,Ca_Mau,0.0,16.0,4.78
dataset\cloudy\Ca_Mau_2013-10-03.jpg,cloudy,2013-10-03,10:00,Ca_Mau,0.0,78.0,3.89
dataset\sunny\Ca_Mau_2018-04-19.jpg,sunny,2018-04-19,10:00,Ca_Mau,0.1,36.0,4.23
dataset\sunny\Ca_Mau_2018-04-21.jpg,sunny,2018-04-21,10:00,Ca_Mau,0.0,38.0,3.92
dataset\sunny\Ca_Mau_2018-04-24.jpg,sunny,2018-04-24,10:00,Ca_Mau,0.1,31.0,0.61
dataset\cloudy\Ca_Mau_2013-10-04.jpg,cloudy,2013-10-04,10:00,Ca_Mau,0.4,99.0,4.78
dataset\cloudy\Ca_Mau_2013-10-05.jpg,cloudy,2013-10-05,10:00,Ca_Mau,2.0,95.0,5.14
dataset\sunny\Ca_Mau_2018-04-25.jpg,sunny,2018-04-25,10:00,Ca_Mau,0.0,22.0,1.0
dataset\cloudy\Ca_Mau_2013-10-07.jpg,cloudy,2013-10-07,10:00,Ca_Mau,0.2,97.0,2.47
dataset\sunny\Ca_Mau_2018-04-28.jpg,sunny,2018-04-28,10:00,Ca_Mau,0.0,56.0,4.97
dataset\sunny\Ca_Mau_2018-05-01.jpg,sunny,2018-05-01,10:00,Ca_Mau,0.0,16.0,2.52
dataset\cloudy\Ca_Mau_2013-10-09.jpg,cloudy,2013-10-09,10:00,Ca_Mau,0.2,96.0,3.91
dataset\sunny\Ca_Mau_2018-05-06.jpg,sunny,2018-05-06,10:00,Ca_Mau,0.1,26.0,1.71
dataset\sunny\Ca_Mau_2018-05-03.jpg,sunny,2018-05-03,10:00,Ca_Mau,0.1,28.0,0.85
dataset\cloudy\Ca_Mau_2013-10-11.jpg,cloudy,2013-10-11,10:00,Ca_Mau,0.1,82.0,2.44
dataset\cloudy\Ca_Mau_2013-10-12.jpg,cloudy,2013-10-12,10:00,Ca_Mau,0.0,100.0,1.79
dataset\cloudy\Ca_Mau_2013-10-13.jpg,cloudy,2013-10-13,10:00,Ca_Mau,0.0,97.0,1.52
dataset\cloudy\Ca_Mau_2013-10-14.jpg,cloudy,2013-10-14,10:00,Ca_Mau,0.1,99.0,3.64
dataset\sunny\Ca_Mau_2018-05-15.jpg,sunny,2018-05-15,10:00,Ca_Mau,0.0,36.0,2.42
dataset\cloudy\Ca_Mau_2013-10-15.jpg,cloudy,2013-10-15,10:00,Ca_Mau,0.1,100.0,4.53
dataset\sunny\Ca_Mau_2018-05-14.jpg,sunny,2018-05-14,10:00,Ca_Mau,0.0,57.0,2.32
dataset\sunny\Ca_Mau_2018-05-07.jpg,sunny,2018-05-07,10:00,Ca_Mau,0.1,53.0,2.4
dataset\sunny\Ca_Mau_2018-05-21.jpg,sunny,2018-05-21,10:00,Ca_Mau,0.1,59.0,1.8
dataset\cloudy\Ca_Mau_2013-10-16.jpg,cloudy,2013-10-16,10:00,Ca_Mau,0.0,87.0,3.94
dataset\sunny\Ca_Mau_2018-05-28.jpg,sunny,2018-05-28,10:00,Ca_Mau,0.1,29.0,0.64
dataset\cloudy\Ca_Mau_2013-10-19.jpg,cloudy,2013-10-19,10:00,Ca_Mau,0.3,100.0,3.18
dataset\sunny\Ca_Mau_2018-06-22.jpg,sunny,2018-06-22,10:00,Ca_Mau,0.0,25.0,2.73
dataset\sunny\Ca_Mau_2018-06-05.jpg,sunny,2018-06-05,10:00,Ca_Mau,0.1,44.0,2.77
dataset\sunny\Ca_Mau_2018-06-29.jpg,sunny,2018-06-29,10:00,Ca_Mau,0.1,29.0,3.18
dataset\cloudy\Ca_Mau_2013-10-21.jpg,cloudy,2013-10-21,10:00,Ca_Mau,0.3,100.0,3.01
dataset\cloudy\Ca_Mau_2013-10-20.jpg,cloudy,2013-10-20,10:00,Ca_Mau,0.2,86.0,1.35
dataset\cloudy\Ca_Mau_2013-10-22.jpg,cloudy,2013-10-22,10:00,Ca_Mau,0.0,91.0,2.69
dataset\sunny\Ca_Mau_2018-06-30.jpg,sunny,2018-06-30,10:00,Ca_Mau,0.1,32.0,3.23
dataset\cloudy\Ca_Mau_2013-10-23.jpg,cloudy,2013-10-23,10:00,Ca_Mau,0.0,95.0,1.41
dataset\sunny\Ca_Mau_2018-07-05.jpg,sunny,2018-07-05,10:00,Ca_Mau,0.1,33.0,4.77
dataset\sunny\Ca_Mau_2018-07-16.jpg,sunny,2018-07-16,10:00,Ca_Mau,0.1,59.0,4.52
dataset\sunny\Ca_Mau_2018-07-18.jpg,sunny,2018-07-18,10:00,Ca_Mau,0.1,51.0,6.17
dataset\cloudy\Ca_Mau_2013-10-26.jpg,cloudy,2013-10-26,10:00,Ca_Mau,0.0,86.0,3.81
dataset\cloudy\Ca_Mau_2013-10-27.jpg,cloudy,2013-10-27,10:00,Ca_Mau,0.0,79.0,3.7
dataset\sunny\Ca_Mau_2018-07-24.jpg,sunny,2018-07-24,10:00,Ca_Mau,0.2,51.0,4.39
dataset\cloudy\Ca_Mau_2013-10-31.jpg,cloudy,2013-10-31,10:00,Ca_Mau,0.3,71.0,4.1
dataset\cloudy\Ca_Mau_2013-11-01.jpg,cloudy,2013-11-01,10:00,Ca_Mau,0.1,100.0,2.57
dataset\sunny\Ca_Mau_2018-08-31.jpg,sunny,2018-08-31,10:00,Ca_Mau,0.2,42.0,3.85
dataset\cloudy\Ca_Mau_2013-11-05.jpg,cloudy,2013-11-05,10:00,Ca_Mau,0.0,69.0,2.18
dataset\sunny\Ca_Mau_2018-09-19.jpg,sunny,2018-09-19,10:00,Ca_Mau,0.2,32.0,3.69
dataset\cloudy\Ca_Mau_2013-11-07.jpg,cloudy,2013-11-07,10:00,Ca_Mau,1.9,100.0,0.63
dataset\cloudy\Ca_Mau_2013-11-06.jpg,cloudy,2013-11-06,10:00,Ca_Mau,0.0,76.0,1.66
dataset\sunny\Ca_Mau_2018-09-21.jpg,sunny,2018-09-21,10:00,Ca_Mau,0.1,50.0,0.63
dataset\cloudy\Ca_Mau_2013-11-08.jpg,cloudy,2013-11-08,10:00,Ca_Mau,0.1,81.0,2.63
dataset\sunny\Ca_Mau_2018-09-24.jpg,sunny,2018-09-24,10:00,Ca_Mau,0.0,16.0,1.77
dataset\sunny\Ca_Mau_2018-09-23.jpg,sunny,2018-09-23,10:00,Ca_Mau,0.3,37.0,2.36
dataset\sunny\Ca_Mau_2018-09-25.jpg,sunny,2018-09-25,10:00,Ca_Mau,0.0,28.0,1.8
dataset\cloudy\Ca_Mau_2013-11-10.jpg,cloudy,2013-11-10,10:00,Ca_Mau,0.0,71.0,2.98
dataset\sunny\Ca_Mau_2018-09-27.jpg,sunny,2018-09-27,10:00,Ca_Mau,0.0,30.0,4.03
dataset\cloudy\Ca_Mau_2013-11-13.jpg,cloudy,2013-11-13,10:00,Ca_Mau,0.0,99.0,2.7
dataset\sunny\Ca_Mau_2018-09-28.jpg,sunny,2018-09-28,10:00,Ca_Mau,0.3,29.0,3.31
dataset\cloudy\Ca_Mau_2013-11-14.jpg,cloudy,2013-11-14,10:00,Ca_Mau,0.0,83.0,2.64
dataset\cloudy\Ca_Mau_2013-11-15.jpg,cloudy,2013-11-15,10:00,Ca_Mau,0.0,100.0,3.12
dataset\sunny\Ca_Mau_2018-09-30.jpg,sunny,2018-09-30,10:00,Ca_Mau,0.1,55.0,1.92
dataset\cloudy\Ca_Mau_2013-11-16.jpg,cloudy,2013-11-16,10:00,Ca_Mau,0.3,93.0,4.11
dataset\sunny\Ca_Mau_2018-10-01.jpg,sunny,2018-10-01,10:00,Ca_Mau,0.1,19.0,0.67
dataset\sunny\Ca_Mau_2018-10-09.jpg,sunny,2018-10-09,10:00,Ca_Mau,0.1,29.0,3.45
dataset\cloudy\Ca_Mau_2013-11-19.jpg,cloudy,2013-11-19,10:00,Ca_Mau,0.2,77.0,3.74
dataset\sunny\Ca_Mau_2018-10-10.jpg,sunny,2018-10-10,10:00,Ca_Mau,0.1,59.0,4.0
dataset\cloudy\Ca_Mau_2013-11-20.jpg,cloudy,2013-11-20,10:00,Ca_Mau,0.2,99.0,2.25
dataset\cloudy\Ca_Mau_2013-11-21.jpg,cloudy,2013-11-21,10:00,Ca_Mau,0.0,100.0,6.89
dataset\sunny\Ca_Mau_2018-10-17.jpg,sunny,2018-10-17,10:00,Ca_Mau,0.0,26.0,0.57
dataset\cloudy\Ca_Mau_2013-11-22.jpg,cloudy,2013-11-22,10:00,Ca_Mau,0.6,91.0,4.67
dataset\sunny\Ca_Mau_2018-10-16.jpg,sunny,2018-10-16,10:00,Ca_Mau,0.3,26.0,2.72
dataset\cloudy\Ca_Mau_2013-11-23.jpg,cloudy,2013-11-23,10:00,Ca_Mau,0.4,83.0,4.74
dataset\sunny\Ca_Mau_2018-10-25.jpg,sunny,2018-10-25,10:00,Ca_Mau,0.1,60.0,5.01
dataset\sunny\Ca_Mau_2018-10-26.jpg,sunny,2018-10-26,10:00,Ca_Mau,0.1,53.0,4.46
dataset\sunny\Ca_Mau_2018-11-02.jpg,sunny,2018-11-02,10:00,Ca_Mau,0.0,42.0,3.2
dataset\cloudy\Ca_Mau_2013-11-27.jpg,cloudy,2013-11-27,10:00,Ca_Mau,0.6,100.0,4.34
dataset\cloudy\Ca_Mau_2013-11-24.jpg,cloudy,2013-11-24,10:00,Ca_Mau,0.1,94.0,3.4
dataset\sunny\Ca_Mau_2018-11-03.jpg,sunny,2018-11-03,10:00,Ca_Mau,0.3,36.0,3.27
dataset\sunny\Ca_Mau_2018-11-05.jpg,sunny,2018-11-05,10:00,Ca_Mau,0.2,38.0,3.58
dataset\cloudy\Ca_Mau_2013-11-28.jpg,cloudy,2013-11-28,10:00,Ca_Mau,1.1,100.0,3.9
dataset\cloudy\Ca_Mau_2013-11-29.jpg,cloudy,2013-11-29,10:00,Ca_Mau,0.0,94.0,4.39
dataset\cloudy\Ca_Mau_2013-11-30.jpg,cloudy,2013-11-30,10:00,Ca_Mau,0.0,65.0,4.04
dataset\sunny\Ca_Mau_2018-11-11.jpg,sunny,2018-11-11,10:00,Ca_Mau,0.2,40.0,5.85
dataset\cloudy\Ca_Mau_2013-12-02.jpg,cloudy,2013-12-02,10:00,Ca_Mau,0.0,100.0,4.34
dataset\sunny\Ca_Mau_2018-11-12.jpg,sunny,2018-11-12,10:00,Ca_Mau,0.1,48.0,4.37
dataset\cloudy\Ca_Mau_2013-12-03.jpg,cloudy,2013-12-03,10:00,Ca_Mau,0.0,100.0,2.91
dataset\sunny\Ca_Mau_2018-11-21.jpg,sunny,2018-11-21,10:00,Ca_Mau,0.0,17.0,4.34
dataset\cloudy\Ca_Mau_2013-12-05.jpg,cloudy,2013-12-05,10:00,Ca_Mau,0.0,97.0,4.34
dataset\cloudy\Ca_Mau_2013-12-07.jpg,cloudy,2013-12-07,10:00,Ca_Mau,0.0,90.0,3.81
dataset\cloudy\Ca_Mau_2013-12-08.jpg,cloudy,2013-12-08,10:00,Ca_Mau,0.0,93.0,2.75
dataset\sunny\Ca_Mau_2018-12-08.jpg,sunny,2018-12-08,10:00,Ca_Mau,0.1,33.0,5.77
dataset\sunny\Ca_Mau_2018-12-06.jpg,sunny,2018-12-06,10:00,Ca_Mau,0.3,42.0,5.35
dataset\sunny\Ca_Mau_2018-11-29.jpg,sunny,2018-11-29,10:00,Ca_Mau,0.1,41.0,5.63
dataset\cloudy\Ca_Mau_2013-12-06.jpg,cloudy,2013-12-06,10:00,Ca_Mau,0.0,86.0,4.79
dataset\sunny\Ca_Mau_2018-12-16.jpg,sunny,2018-12-16,10:00,Ca_Mau,0.1,36.0,4.33
dataset\cloudy\Ca_Mau_2013-12-09.jpg,cloudy,2013-12-09,10:00,Ca_Mau,0.0,96.0,3.31
dataset\sunny\Ca_Mau_2018-12-20.jpg,sunny,2018-12-20,10:00,Ca_Mau,0.0,36.0,4.06
dataset\cloudy\Ca_Mau_2013-12-10.jpg,cloudy,2013-12-10,10:00,Ca_Mau,0.0,65.0,3.18
dataset\cloudy\Ca_Mau_2013-12-13.jpg,cloudy,2013-12-13,10:00,Ca_Mau,0.0,100.0,2.42
dataset\sunny\Ca_Mau_2018-12-23.jpg,sunny,2018-12-23,10:00,Ca_Mau,0.0,35.0,1.84
dataset\cloudy\Ca_Mau_2013-12-12.jpg,cloudy,2013-12-12,10:00,Ca_Mau,0.0,95.0,3.22
dataset\cloudy\Ca_Mau_2013-12-14.jpg,cloudy,2013-12-14,10:00,Ca_Mau,0.0,84.0,2.97
dataset\sunny\Ho_Chi_Minh_City_2019-01-04.jpg,sunny,2019-01-04,10:00,Ho_Chi_Minh_City,0.0,59.0,6.01
dataset\sunny\Ho_Chi_Minh_City_2019-01-05.jpg,sunny,2019-01-05,10:00,Ho_Chi_Minh_City,0.0,1.0,4.9
dataset\sunny\Ho_Chi_Minh_City_2019-01-06.jpg,sunny,2019-01-06,10:00,Ho_Chi_Minh_City,0.0,1.0,1.8
dataset\cloudy\Ca_Mau_2013-12-17.jpg,cloudy,2013-12-17,10:00,Ca_Mau,0.0,98.0,3.61
dataset\sunny\Ho_Chi_Minh_City_2019-01-07.jpg,sunny,2019-01-07,10:00,Ho_Chi_Minh_City,0.0,0.0,1.2
dataset\sunny\Ho_Chi_Minh_City_2019-01-08.jpg,sunny,2019-01-08,10:00,Ho_Chi_Minh_City,0.0,42.0,0.81
dataset\sunny\Ho_Chi_Minh_City_2019-01-10.jpg,sunny,2019-01-10,10:00,Ho_Chi_Minh_City,0.0,40.0,3.9
dataset\cloudy\Ca_Mau_2013-12-19.jpg,cloudy,2013-12-19,10:00,Ca_Mau,0.0,83.0,3.0
dataset\cloudy\Ca_Mau_2013-12-18.jpg,cloudy,2013-12-18,10:00,Ca_Mau,0.0,100.0,3.76
dataset\cloudy\Ca_Mau_2013-12-21.jpg,cloudy,2013-12-21,10:00,Ca_Mau,0.0,100.0,3.77
dataset\cloudy\Ca_Mau_2013-12-22.jpg,cloudy,2013-12-22,10:00,Ca_Mau,0.0,88.0,3.0
dataset\sunny\Ho_Chi_Minh_City_2019-01-14.jpg,sunny,2019-01-14,10:00,Ho_Chi_Minh_City,0.0,2.0,0.36
dataset\cloudy\Ca_Mau_2013-12-23.jpg,cloudy,2013-12-23,10:00,Ca_Mau,0.0,76.0,3.67
dataset\cloudy\Ca_Mau_2013-12-24.jpg,cloudy,2013-12-24,10:00,Ca_Mau,0.0,96.0,3.47
dataset\sunny\Ho_Chi_Minh_City_2019-01-15.jpg,sunny,2019-01-15,10:00,Ho_Chi_Minh_City,0.0,19.0,1.7
dataset\cloudy\Ca_Mau_2013-12-25.jpg,cloudy,2013-12-25,10:00,Ca_Mau,0.0,100.0,3.18
dataset\sunny\Ho_Chi_Minh_City_2019-01-13.jpg,sunny,2019-01-13,10:00,Ho_Chi_Minh_City,0.0,35.0,1.93
dataset\sunny\Ho_Chi_Minh_City_2019-01-16.jpg,sunny,2019-01-16,10:00,Ho_Chi_Minh_City,0.0,27.0,1.28
dataset\cloudy\Ca_Mau_2013-12-28.jpg,cloudy,2013-12-28,10:00,Ca_Mau,0.0,83.0,2.86
dataset\sunny\Ho_Chi_Minh_City_2019-01-18.jpg,sunny,2019-01-18,10:00,Ho_Chi_Minh_City,0.0,7.0,1.77
dataset\sunny\Ho_Chi_Minh_City_2019-01-28.jpg,sunny,2019-01-28,10:00,Ho_Chi_Minh_City,0.0,32.0,1.02
dataset\cloudy\Ca_Mau_2013-12-31.jpg,cloudy,2013-12-31,10:00,Ca_Mau,0.0,96.0,2.79
dataset\cloudy\Ca_Mau_2013-12-30.jpg,cloudy,2013-12-30,10:00,Ca_Mau,0.0,72.0,2.91
dataset\sunny\Ho_Chi_Minh_City_2019-01-25.jpg,sunny,2019-01-25,10:00,Ho_Chi_Minh_City,0.0,0.0,2.15
dataset\sunny\Ho_Chi_Minh_City_2019-01-29.jpg,sunny,2019-01-29,10:00,Ho_Chi_Minh_City,0.0,19.0,1.88
dataset\sunny\Ho_Chi_Minh_City_2019-02-02.jpg,sunny,2019-02-02,10:00,Ho_Chi_Minh_City,0.0,37.0,1.78
dataset\cloudy\Ca_Mau_2014-01-01.jpg,cloudy,2014-01-01,10:00,Ca_Mau,0.0,100.0,2.77
dataset\cloudy\Ca_Mau_2014-01-02.jpg,cloudy,2014-01-02,10:00,Ca_Mau,0.0,100.0,2.77
dataset\sunny\Ho_Chi_Minh_City_2019-02-03.jpg,sunny,2019-02-03,10:00,Ho_Chi_Minh_City,0.0,60.0,2.83
dataset\cloudy\Ca_Mau_2014-01-04.jpg,cloudy,2014-01-04,10:00,Ca_Mau,0.0,93.0,2.16
dataset\sunny\Ho_Chi_Minh_City_2019-02-06.jpg,sunny,2019-02-06,10:00,Ho_Chi_Minh_City,0.0,8.0,4.51
dataset\sunny\Ho_Chi_Minh_City_2019-02-05.jpg,sunny,2019-02-05,10:00,Ho_Chi_Minh_City,0.0,56.0,3.22
dataset\sunny\Ho_Chi_Minh_City_2019-02-07.jpg,sunny,2019-02-07,10:00,Ho_Chi_Minh_City,0.0,10.0,3.5
dataset\cloudy\Ca_Mau_2014-01-08.jpg,cloudy,2014-01-08,10:00,Ca_Mau,0.0,100.0,1.9
dataset\sunny\Ho_Chi_Minh_City_2019-02-08.jpg,sunny,2019-02-08,10:00,Ho_Chi_Minh_City,0.0,44.0,2.18
dataset\cloudy\Ca_Mau_2014-01-09.jpg,cloudy,2014-01-09,10:00,Ca_Mau,0.0,100.0,4.15
dataset\cloudy\Ca_Mau_2014-01-11.jpg,cloudy,2014-01-11,10:00,Ca_Mau,0.0,95.0,4.67
dataset\cloudy\Ca_Mau_2014-01-06.jpg,cloudy,2014-01-06,10:00,Ca_Mau,0.0,100.0,3.81
dataset\cloudy\Ca_Mau_2014-01-10.jpg,cloudy,2014-01-10,10:00,Ca_Mau,0.0,95.0,6.36
dataset\sunny\Ho_Chi_Minh_City_2019-02-10.jpg,sunny,2019-02-10,10:00,Ho_Chi_Minh_City,0.0,53.0,4.31
dataset\sunny\Ho_Chi_Minh_City_2019-02-11.jpg,sunny,2019-02-11,10:00,Ho_Chi_Minh_City,0.0,0.0,3.54
dataset\cloudy\Ca_Mau_2014-01-13.jpg,cloudy,2014-01-13,10:00,Ca_Mau,0.1,94.0,3.38
dataset\cloudy\Ca_Mau_2014-01-14.jpg,cloudy,2014-01-14,10:00,Ca_Mau,0.1,99.0,3.5
dataset\cloudy\Ca_Mau_2014-01-16.jpg,cloudy,2014-01-16,10:00,Ca_Mau,0.0,100.0,2.2
dataset\cloudy\Ca_Mau_2014-01-15.jpg,cloudy,2014-01-15,10:00,Ca_Mau,0.0,87.0,3.32
dataset\sunny\Ho_Chi_Minh_City_2019-02-12.jpg,sunny,2019-02-12,10:00,Ho_Chi_Minh_City,0.0,23.0,1.8
dataset\sunny\Ho_Chi_Minh_City_2019-02-14.jpg,sunny,2019-02-14,10:00,Ho_Chi_Minh_City,0.0,0.0,4.03
dataset\sunny\Ho_Chi_Minh_City_2019-02-13.jpg,sunny,2019-02-13,10:00,Ho_Chi_Minh_City,0.0,0.0,2.86
